priority_band,evidence_category,recommended_action,reason,record_id,record_type,review_state
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ff24963ba640b3857a829aa8,vector_graphic_region_detection,disputed
P1,vector_tabular_candidate,compare with table inventory and reject duplicates or promote missing structures,candidate_tabular_or_background_geometry,ibc2018:vector-region:ff68fd1f8ee011a6f81c15ea,vector_graphic_region_detection,disputed
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:005de5e337569d10cf03d531,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:00cdf36c68deaeedbf97f1c2,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:012068dc1a1285f6904ae2ca,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:020d5a19e00a3844045c6289,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:02adcdaea02b9b41a2b8c173,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0347cff2ed7546c0e8228a06,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:03d1fc30330b0d249f867c06,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:04c9220fe127c004908204e7,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:05968f0a602b3e0d8a999007,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:05b320b8d4c8eaaad511d9ee,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:061d57a3183cc6b2bfc09050,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:07a4fedd135b49c8246114a6,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:07cde43f86b8024dfc765eef,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0832087c9ce640d1eb91bebf,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:08a749bfcd4792489432d9db,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:08af203c61734cddec5ac574,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0921939dbd67c8cf936afb5e,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:094933fb54f5f7caa3ca3e30,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0baecf060295c2972f52d0fa,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0c82c1b268334b9fe0249c3d,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0cbdf66dd349965beb9c4ec8,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0d48c0cbc0923190e2db629c,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0d4f825f8b3c7d2ef2fec2da,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0dd925e1e4950a20262b4773,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0e19bcd9cab1312a1953790c,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0e606e58c7586fc6da8ce0d9,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0eb45cb1dd316ecd3918da44,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0f484f2bd108249e594b255a,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:0fd84a72b70e26165d1b6dc6,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:10a146b911b281675e351bc8,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:10bc4737e7633933a0960c44,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:10c8d53f19d8b741dcf652d8,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:1102331331560554f49ac5a9,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:1102be5419bf806eff3144e2,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:11093607797689c82ccac4ca,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:1179c27ed3051f8309e82c3c,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:11e58bb4efd8bf177e242b8e,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:11f1721a0351853132f9eff3,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:124fe6b9014b7d9433aa4208,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:129c4f866eafc074a9e352f1,chapter35_referenced_standard_entry,provisional
P2,normalized_structure,"verify source scope, parentage, normalization, and review state",chapter35_referenced_standard_entry_normalization_review,ibc2018:chapter35-row:1355e6f92d4aae931ea645e3,chapter35_referenced_standard_entry,provisional
