conflicts_or_alternate_definitions,definition_text_sha256,external_references,id,internal_references,normalized_term,observed_term,record_type,review_state,scope,source_anchor,source_section
[],a764c1f7e66ef614ae6c1de9e2710e4ff6c4e5e1f53da69e1e270c1390da496b,[],ibc2018:definition:54673dc7f5e5f3ba936530d6,[],"STAIRWAY, EXIT ACCESS","STAIRWAY, EXIT ACCESS",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.085,538.292,282.864,547.348],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""a764c1f7e66ef614ae6c1de9e2710e4ff6c4e5e1f53da69e1e270c1390da496b"",""pdf_page"":65,""printed_page"":""38""}",202
[],10be733960d3fa7b9879b960ec5aaebfb603987c9389148b2e50a87987ac7559,[],ibc2018:definition:d868230a95b27555e28a1f82,[],"STAIRWAY, EXTERIOR EXIT","STAIRWAY, EXTERIOR EXIT",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.084,553.177,285.625,573.299],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""10be733960d3fa7b9879b960ec5aaebfb603987c9389148b2e50a87987ac7559"",""pdf_page"":65,""printed_page"":""38""}",202
[],b2c98b81edb31f0288676be6fcce1680d78a299b5771fe2dba4b37056980bc17,[],ibc2018:definition:85a09a87253c2b84698e524f,[],"STAIRWAY, INTERIOR EXIT","STAIRWAY, INTERIOR EXIT",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.084,579.128,285.625,599.084],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""b2c98b81edb31f0288676be6fcce1680d78a299b5771fe2dba4b37056980bc17"",""pdf_page"":65,""printed_page"":""38""}",202
[],82ac827fbb172a4570c5dbdb7971d2f321be6fc7e0661e2e32579614c2be3fdd,[],ibc2018:definition:88350fbe279113ffa82f1a3a,[],"STAIRWAY, SCISSOR","STAIRWAY, SCISSOR",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.084,604.913,240.976,613.969],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""82ac827fbb172a4570c5dbdb7971d2f321be6fc7e0661e2e32579614c2be3fdd"",""pdf_page"":65,""printed_page"":""38""}",202
[],93c267dfcd28fd25cf5ab1c8a702c4e240e5ef82c549e74481a044c7d5b10586,[],ibc2018:definition:71f644f98c76be1f76a9a5fa,[],"STAIRWAY, SPIRAL","STAIRWAY, SPIRAL",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.084,619.718,286.373,661.832],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""93c267dfcd28fd25cf5ab1c8a702c4e240e5ef82c549e74481a044c7d5b10586"",""pdf_page"":65,""printed_page"":""38""}",202
[],057cbb31d5341bce70ee528cddcff11f7a7bb461176ee66c8ed6e4a75aa20b97,[],ibc2018:definition:99811e4871b95ba9ca954f66,[],STANDBY POWER SYSTEM,STANDBY POWER SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.084,667.661,286.73,742.673],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""057cbb31d5341bce70ee528cddcff11f7a7bb461176ee66c8ed6e4a75aa20b97"",""pdf_page"":65,""printed_page"":""38""}",202
[],03ae96716016311626894c7c9599224b7787f30baed00ba3d14d1e8b1078c069,[],ibc2018:definition:6a9b6f0a544ac3e7090b74fc,[],"STANDPIPE, TYPES OF","STANDPIPE, TYPES OF",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.96,77.646,551.593,97.713],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""03ae96716016311626894c7c9599224b7787f30baed00ba3d14d1e8b1078c069"",""pdf_page"":65,""printed_page"":""38""}",202
[],e33436fd808fb12ecb44d0ba46b9508354c632d936c7c11ca0f12f1912a5a927,[],ibc2018:definition:652f2e4d002b19e603efbe7b,[],"STANDPIPE SYSTEM, CLASSES OF","STANDPIPE SYSTEM, CLASSES OF",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.961,451.5,551.966,614.497],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""e33436fd808fb12ecb44d0ba46b9508354c632d936c7c11ca0f12f1912a5a927"",""pdf_page"":65,""printed_page"":""38""}",202
[],80759addc719252c3685d80b5a88e3616e9e0aa0757d48c486d379019385c9e3,[],ibc2018:definition:28d3464777cec0495ab69f3a,[],START OF CONSTRUCTION,START OF CONSTRUCTION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.019,620.104,552.075,717.084],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""80759addc719252c3685d80b5a88e3616e9e0aa0757d48c486d379019385c9e3"",""pdf_page"":65,""printed_page"":""38""}",202
[],395aafcc539604afd855e3149ca457af4163ffd111b75140269714f79d0ee12c,[],ibc2018:definition:04adea10eebc3b97f04a8d6e,[],"STEEL CONSTRUCTION, COLD-FORMED","STEEL CONSTRUCTION, COLD-FORMED",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.951,169.36,305.926,222.405],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""395aafcc539604afd855e3149ca457af4163ffd111b75140269714f79d0ee12c"",""pdf_page"":66,""printed_page"":""39""}",202
[],cbb3a51881010f4f3be580ac2698f79694dfe46426325a52a2a741bf57ad1fec,[],ibc2018:definition:af1734bf4142d2332e3264fc,[],"STEEL ELEMENT, STRUCTURAL","STEEL ELEMENT, STRUCTURAL",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.952,227.933,306.431,280.948],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""cbb3a51881010f4f3be580ac2698f79694dfe46426325a52a2a741bf57ad1fec"",""pdf_page"":66,""printed_page"":""39""}",202
[],9324d6995c0973a7af2b66317aeb6de7f95f993876cd9815a6616df1f7412404,[],ibc2018:definition:20b40cbd63d22fb1d4870918,[],STEEL JOIST,STEEL JOIST,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.008,286.475,306.065,339.656],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""9324d6995c0973a7af2b66317aeb6de7f95f993876cd9815a6616df1f7412404"",""pdf_page"":66,""printed_page"":""39""}",202
[],8757344edb825170b4cde07f492b566c39567c090062ad9b92291967ce79f148,[],ibc2018:definition:839879f6aca3a73c6413c720,[],STEEP SLOPE,STEEP SLOPE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.008,345.208,305.62,365.33],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""8757344edb825170b4cde07f492b566c39567c090062ad9b92291967ce79f148"",""pdf_page"":66,""printed_page"":""39""}",202
[],07a125b9f4edcbfa0bd147b21efc2a98bfd217b5c0dd570537ed8470de85cf2c,[],ibc2018:definition:6d5a2ea010b23027d1f0a58d,[],STONE MASONRY,STONE MASONRY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.007,370.803,305.484,390.894],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""07a125b9f4edcbfa0bd147b21efc2a98bfd217b5c0dd570537ed8470de85cf2c"",""pdf_page"":66,""printed_page"":""39""}",202
[],bfba2532676e20109c3685d0151b4663582c2d0928d0730e368365408c0dc461,[],ibc2018:definition:95823944f1ffc4dd96f96df6,[],"STORAGE, HAZARDOUS MATERIALS","STORAGE, HAZARDOUS MATERIALS",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.008,396.446,305.594,449.547],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""bfba2532676e20109c3685d0151b4663582c2d0928d0730e368365408c0dc461"",""pdf_page"":66,""printed_page"":""39""}",202
[],5213f93aea33ea3ca1b23aa6e534fca8c379596c6aa627dfccab9321d40d2a65,[],ibc2018:definition:4400f36029a4d1992cc6f5c2,[],STORAGE RACKS,STORAGE RACKS,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.007,455.1,306.487,563.146],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5213f93aea33ea3ca1b23aa6e534fca8c379596c6aa627dfccab9321d40d2a65"",""pdf_page"":66,""printed_page"":""39""}",202
[],4cf94a733c568ce986eea59be37edccb627f59c42cbe39a06c3b12385c39266c,[],ibc2018:definition:52811df1436f28ce4b4ecfb7,[],STORM SHELTER,STORM SHELTER,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.008,568.698,305.648,610.787],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""4cf94a733c568ce986eea59be37edccb627f59c42cbe39a06c3b12385c39266c"",""pdf_page"":66,""printed_page"":""39""}",202
[],de8ec2fe5886817b008454bcfe0d8b4d81444ba9cb69a785a8b34242ae3a64c2,[],ibc2018:definition:2419b659db9fb3c0a3586cc0,[],STORY,STORY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.952,77.674,571.718,742.756],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""de8ec2fe5886817b008454bcfe0d8b4d81444ba9cb69a785a8b34242ae3a64c2"",""pdf_page"":66,""printed_page"":""39""}",202
[],db6237b29eaa85f9434844a2d4b8050bae02d85ac86a820ada3937846703dc1a,[],ibc2018:definition:2ba500dac3dfae4fdafcd210,[],STORY ABOVE GRADE PLANE,STORY ABOVE GRADE PLANE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.993,102.825,571.824,133.873],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""db6237b29eaa85f9434844a2d4b8050bae02d85ac86a820ada3937846703dc1a"",""pdf_page"":66,""printed_page"":""39""}",202
[],484428999575a43c64c909eb509c49483d6d8d2607e876c3ad9fdec34771f8f9,[],ibc2018:definition:dbdc79af335533f9552cfb01,[],STRUCTURAL COMPOSITE LUMBER,STRUCTURAL COMPOSITE LUMBER,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.993,489.959,572.187,531.993],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""484428999575a43c64c909eb509c49483d6d8d2607e876c3ad9fdec34771f8f9"",""pdf_page"":66,""printed_page"":""39""}",202
[],f8bd941e2075ed30a471815de9ab648cc835e5cf0fda99b16255f42ac0c2f308,[],ibc2018:definition:95ad53c2096dcd720f23cc62,[],STRUCTURAL GLUED-LAMINATED TIMBER,STRUCTURAL GLUED-LAMINATED TIMBER,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.098,124.786,286.011,188.708],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""f8bd941e2075ed30a471815de9ab648cc835e5cf0fda99b16255f42ac0c2f308"",""pdf_page"":67,""printed_page"":""40""}",202
[],23eb9c9e88a7ce90fc78513a8b42da72ae4d28bb33dc18eeeb873e60e73ec54a,[],ibc2018:definition:647066d0660c99c6d6513e30,[],STRUCTURAL OBSERVATION,STRUCTURAL OBSERVATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.098,193.707,286.104,235.741],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""23eb9c9e88a7ce90fc78513a8b42da72ae4d28bb33dc18eeeb873e60e73ec54a"",""pdf_page"":67,""printed_page"":""40""}",202
[],2476b35ebb492eb7224e1f2ea1fb3be371f767ce4182238b4631015ed1534363,[],ibc2018:definition:90326307b65d29e8330c1d2e,[],STRUCTURE,STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.098,240.74,259.63,249.795],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""2476b35ebb492eb7224e1f2ea1fb3be371f767ce4182238b4631015ed1534363"",""pdf_page"":67,""printed_page"":""40""}",202
[],05515bcad20823016d68479dc527d35c3166b1af20cb1f239ac0a3673e8d6667,[],ibc2018:definition:983a39047d40885b29d34e36,[],SUBSTANTIAL DAMAGE,SUBSTANTIAL DAMAGE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.097,254.684,286.207,307.729],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""05515bcad20823016d68479dc527d35c3166b1af20cb1f239ac0a3673e8d6667"",""pdf_page"":67,""printed_page"":""40""}",202
[],70f9a304ae1076cd1454fbf1e17244dc27f4547d28593a597366ee5cc915ecbc,[],ibc2018:definition:6107b1e4f06be3ea12dd6564,[],SUBSTANTIAL IMPROVEMENT,SUBSTANTIAL IMPROVEMENT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.097,312.648,286.138,409.707],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""70f9a304ae1076cd1454fbf1e17244dc27f4547d28593a597366ee5cc915ecbc"",""pdf_page"":67,""printed_page"":""40""}",202
[],91527db5a9ee569702dd2adfa726cc97f2265a8786b45eb61b1d7f0cc394e057,[],ibc2018:definition:ac750ac25abbfddea8e17ef4,[],SUNROOM,SUNROOM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.096,497.515,285.768,528.728],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""91527db5a9ee569702dd2adfa726cc97f2265a8786b45eb61b1d7f0cc394e057"",""pdf_page"":67,""printed_page"":""40""}",202
[],ad20f44274a2a348019691bfa012bfa039e81c696f58ab71e2fb63c10b716b33,[],ibc2018:definition:baa50b832e28ef641ad8eb61,[],SUPERVISING STATION,SUPERVISING STATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.096,533.616,285.834,564.75],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ad20f44274a2a348019691bfa012bfa039e81c696f58ab71e2fb63c10b716b33"",""pdf_page"":67,""printed_page"":""40""}",202
[],868af01e5fe705ee5a3583e0f4e9c701fd8a19076d2782c9d8cb0e4aac8c7fea,[],ibc2018:definition:d481f759bc3994ea09c7d76d,[],SUPERVISORY SERVICE,SUPERVISORY SERVICE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.096,569.583,285.944,611.617],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""868af01e5fe705ee5a3583e0f4e9c701fd8a19076d2782c9d8cb0e4aac8c7fea"",""pdf_page"":67,""printed_page"":""40""}",202
[],4161e5d261e202e9b0385eb6c2ee101e3abe0e60f20c5259f382f2fb069b0583,[],ibc2018:definition:2fc8e9c6021ffcce7b30a913,[],SUPERVISORY SIGNAL,SUPERVISORY SIGNAL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.096,616.616,286.018,658.65],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""4161e5d261e202e9b0385eb6c2ee101e3abe0e60f20c5259f382f2fb069b0583"",""pdf_page"":67,""printed_page"":""40""}",202
[],0e32bde8b0943aaaf881d1e1f5909be81220326b881067846c401cf48995928d,[],ibc2018:definition:c9feb90a20cdda862a9197cf,[],SUPERVISORY SIGNAL-INITIATING DEVICE,SUPERVISORY SIGNAL-INITIATING DEVICE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[40.095,77.618,551.767,727.65],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""0e32bde8b0943aaaf881d1e1f5909be81220326b881067846c401cf48995928d"",""pdf_page"":67,""printed_page"":""40""}",202
[],184f4b72eb95aed6b834e0ffd51b9bac385091d89985dcd6b6707bff83fcefb7,[],ibc2018:definition:a27b2545f96083a5806cf09d,[],SUSCEPTIBLE BAY,SUSCEPTIBLE BAY,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.97,102.628,551.965,122.64],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""184f4b72eb95aed6b834e0ffd51b9bac385091d89985dcd6b6707bff83fcefb7"",""pdf_page"":67,""printed_page"":""40""}",202
[],d6dbc746b7656e1572026b29fb137416b45fcb2f09f221474cc180a0047f4992,[],ibc2018:definition:50260bb5b2aa059d02ecee7d,[],SWIMMING POOL,SWIMMING POOL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.999,213.795,552.011,266.729],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d6dbc746b7656e1572026b29fb137416b45fcb2f09f221474cc180a0047f4992"",""pdf_page"":67,""printed_page"":""40""}",202
[],3f71534619beebfb85d00fbb934eced6a887778140472be2436e02fbf225af7d,[],ibc2018:definition:07543dadb8b9a7b007b46212,[],T RATING,T RATING,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.999,271.649,551.991,324.773],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3f71534619beebfb85d00fbb934eced6a887778140472be2436e02fbf225af7d"",""pdf_page"":67,""printed_page"":""40""}",202
[],c5af36bf941cd331be10423bc2fa39cb1556ce06c864380893794782f3493771,[],ibc2018:definition:0a0292e4574b046368178772,[],TECHNICAL PRODUCTION AREA,TECHNICAL PRODUCTION AREA,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.999,329.662,552.063,393.774],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""c5af36bf941cd331be10423bc2fa39cb1556ce06c864380893794782f3493771"",""pdf_page"":67,""printed_page"":""40""}",202
[],00033985b5057bee2d44542603c2ab449cfa6a52ee33545e81908cd2548a37a9,[],ibc2018:definition:5352837dc92db7737d91c38b,[],TENSILE MEMBRANE STRUCTURE,TENSILE MEMBRANE STRUCTURE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.999,398.662,551.844,484.741],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""00033985b5057bee2d44542603c2ab449cfa6a52ee33545e81908cd2548a37a9"",""pdf_page"":67,""printed_page"":""40""}",202
[],68885802bfe2fcbfda002805e732da165b560a30dca5679789a755c577d40ddb,[],ibc2018:definition:9165e33151ed9781b0869864,[],TENT,TENT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.999,489.685,551.943,531.719],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""68885802bfe2fcbfda002805e732da165b560a30dca5679789a755c577d40ddb"",""pdf_page"":67,""printed_page"":""40""}",202
[],4f82d140b0d8bf0d6ecaab2f6ffe76bbc6c70bb09cd43e43c110372f6ce71c9e,[],ibc2018:definition:b546282a8ea916f13247c992,[],THERMAL ISOLATION,THERMAL ISOLATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.0,536.607,551.668,567.74],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""4f82d140b0d8bf0d6ecaab2f6ffe76bbc6c70bb09cd43e43c110372f6ce71c9e"",""pdf_page"":67,""printed_page"":""40""}",202
[],5159b9a3934983dadaf99f27ab186244de718d7c2b71ce93d5c7ae599e2f097a,[],ibc2018:definition:6b14f156e9b69c3a00f92a0d,[],THERMOPLASTIC MATERIAL,THERMOPLASTIC MATERIAL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.0,572.628,552.423,603.762],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5159b9a3934983dadaf99f27ab186244de718d7c2b71ce93d5c7ae599e2f097a"",""pdf_page"":67,""printed_page"":""40""}",202
[],f5d3fef674c46c3f75f17b3b91f2dd1f888f31ce03df5e98367742cff486e590,[],ibc2018:definition:49887ca4fab966be854ccc85,[],THERMOSETTING MATERIAL,THERMOSETTING MATERIAL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.999,608.595,551.915,639.728],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""f5d3fef674c46c3f75f17b3b91f2dd1f888f31ce03df5e98367742cff486e590"",""pdf_page"":67,""printed_page"":""40""}",202
[],f466067f61402abcca7f980ab4c12b58bce2d4cf07d7faa4d0afe44461f94f9a,[],ibc2018:definition:ae0932070e2902482b7473e4,[],THROUGH PENETRATION,THROUGH PENETRATION,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[306.0,644.617,551.837,675.75],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""f466067f61402abcca7f980ab4c12b58bce2d4cf07d7faa4d0afe44461f94f9a"",""pdf_page"":67,""printed_page"":""40""}",202
[],1416a57af2b6019ff3006c9cc73a0c2c63f603a7a134e6f7b5c1f36349d4f922,[],ibc2018:definition:4b0c89d2d9783ecd5713e301,[],THROUGH-PENETRATION FIRESTOP SYSTEM,THROUGH-PENETRATION FIRESTOP SYSTEM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[305.999,680.663,552.133,733.684],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1416a57af2b6019ff3006c9cc73a0c2c63f603a7a134e6f7b5c1f36349d4f922"",""pdf_page"":67,""printed_page"":""40""}",202
[],b731100ef478195d36cba9093aa67e9c4642033aee7a4ab1aded7c67e99f0286,[],ibc2018:definition:94b2a24654fd0b05acbc72cd,[],"TIE, WALL","TIE, WALL",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.95,102.825,306.429,122.972],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""b731100ef478195d36cba9093aa67e9c4642033aee7a4ab1aded7c67e99f0286"",""pdf_page"":68,""printed_page"":""41""}",202
[],ca036b6eed84ec7572858b5f8ec3eddafc9e20c08238aa3b29a2c360eb05607b,[],ibc2018:definition:0ac88366a165521e52c8627f,[],TIE-DOWN (HOLD-DOWN),TIE-DOWN (HOLD-DOWN),definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.95,128.082,305.986,148.204],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ca036b6eed84ec7572858b5f8ec3eddafc9e20c08238aa3b29a2c360eb05607b"",""pdf_page"":68,""printed_page"":""41""}",202
[],1b84515585e56095dbc1c89ec4d0f4a7e1a35e012400e06c348728a516d5a3d3,[],ibc2018:definition:2058e86847998027923d1930,[],"TILE, STRUCTURAL CLAY","TILE, STRUCTURAL CLAY",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.95,153.234,306.236,184.391],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1b84515585e56095dbc1c89ec4d0f4a7e1a35e012400e06c348728a516d5a3d3"",""pdf_page"":68,""printed_page"":""41""}",202
[],3f24bc6d32dbeecef5cbc47ba569c1d56ba0ea3088380dd482651b7da79738f9,[],ibc2018:definition:a8435fc965bd7bed6a7885ec,[],"TIRES, BULK STORAGE OF","TIRES, BULK STORAGE OF",definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[59.95,189.501,305.95,220.529],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""3f24bc6d32dbeecef5cbc47ba569c1d56ba0ea3088380dd482651b7da79738f9"",""pdf_page"":68,""printed_page"":""41""}",202
[],1af1a53e097cece7e72097828813699f33c03843fe22d5eae152c135d86a75e3,[],ibc2018:definition:73c24be8a5fca58340f2a704,[],TOWNHOUSE,TOWNHOUSE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.015,225.725,305.867,267.839],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1af1a53e097cece7e72097828813699f33c03843fe22d5eae152c135d86a75e3"",""pdf_page"":68,""printed_page"":""41""}",202
[],1188831cafed5f7b14b5f9b0b700379a53379386d598fdf820c51ccc84dd44db,[],ibc2018:definition:0229b4e217b78ba67b4922e8,[],TOXIC,TOXIC,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.016,272.948,305.747,293.015],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""1188831cafed5f7b14b5f9b0b700379a53379386d598fdf820c51ccc84dd44db"",""pdf_page"":68,""printed_page"":""41""}",202
[],045dae1a8bf871d08703d6ed7db8f36cce22ee022022e722105b58e3061d4c72,[],ibc2018:definition:3784b842ff06153352e0bf2c,[],TRANSIENT,TRANSIENT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.012,516.681,305.55,536.717],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""045dae1a8bf871d08703d6ed7db8f36cce22ee022022e722105b58e3061d4c72"",""pdf_page"":68,""printed_page"":""41""}",202
[],ddb427fb494eb7112db83b0cdb4247705a1ec24ab3e0147ea60250f46dc2f2a5,[],ibc2018:definition:4377efc4cf10dc429ba50b1c,[],TRANSIENT AIRCRAFT,TRANSIENT AIRCRAFT,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.013,541.938,306.252,572.96],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""ddb427fb494eb7112db83b0cdb4247705a1ec24ab3e0147ea60250f46dc2f2a5"",""pdf_page"":68,""printed_page"":""41""}",202
[],fca7a7ee67becc4e248b81939307817e25f1b3e8f123ef009de652be4e748329,[],ibc2018:definition:3cd218f4db16cb00b9b0e714,[],TREATED WOOD,TREATED WOOD,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.013,578.07,305.514,598.137],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""fca7a7ee67becc4e248b81939307817e25f1b3e8f123ef009de652be4e748329"",""pdf_page"":68,""printed_page"":""41""}",202
[],5572beef2fd877ffc0c1f5a2efe534e39b97bb8f031a8f195cfd4cda97434dd8,[],ibc2018:definition:d508474425e3cc40c23579e0,[],TRIM,TRIM,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[60.01,697.62,305.548,728.667],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""5572beef2fd877ffc0c1f5a2efe534e39b97bb8f031a8f195cfd4cda97434dd8"",""pdf_page"":68,""printed_page"":""41""}",202
[],e72aec668f23a7fb5d96f42a48f8aefb2cae663bf299c0993c06fd72395b35ff,[],ibc2018:definition:603aa76694586a1dce3e0378,[],TROUBLE SIGNAL,TROUBLE SIGNAL,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.996,77.614,572.111,108.827],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""e72aec668f23a7fb5d96f42a48f8aefb2cae663bf299c0993c06fd72395b35ff"",""pdf_page"":68,""printed_page"":""41""}",202
[],be077a280b6875f6e72c403114405a381da49b4ef0d0d046b86e441898632f05,[],ibc2018:definition:759f30ead1faa3817940761b,[],TSUNAMI DESIGN GEODATABASE,TSUNAMI DESIGN GEODATABASE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.997,113.826,571.786,155.86],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""be077a280b6875f6e72c403114405a381da49b4ef0d0d046b86e441898632f05"",""pdf_page"":68,""printed_page"":""41""}",202
[],d577f0e19ba564f0d9764af5f35391b58e52405a10ed5ab1ebba24cde7d9e165,[],ibc2018:definition:ae1ccdd7f37fee1ec11ffeb9,[],TSUNAMI DESIGN ZONE,TSUNAMI DESIGN ZONE,definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.996,160.859,572.115,202.893],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""d577f0e19ba564f0d9764af5f35391b58e52405a10ed5ab1ebba24cde7d9e165"",""pdf_page"":68,""printed_page"":""41""}",202
[],e545fd4f45a272d02ed183bdecde96edd7525bf31cd3d6eb6b21b538f71c7a14,[],ibc2018:definition:06d4d4318ef8dd955e9a7e7f,[],TUBULAR DAYLIGHTING DEVICE (TDD),TUBULAR DAYLIGHTING DEVICE (TDD),definition,verified,code_wide_unless_context_limits,"{""appendix"":null,""bbox"":[325.995,208.003,572.229,293.916],""chapter"":""2"",""line_id"":null,""observed_text_sha256"":""e545fd4f45a272d02ed183bdecde96edd7525bf31cd3d6eb6b21b538f71c7a14"",""pdf_page"":68,""printed_page"":""41""}",202
