id,raw_citation,raw_target,record_type,resolution_notes,resolution_reason,resolution_state,resolved_target,review_state,source_anchor,source_section,target_kind
ibc2018:cross-reference:43842081649bdd0a45d7c4a2,Section 1012.10,1012.10,internal_cross_reference,,preserved_resolved_target,resolved,1012.10,provisional,"{""appendix"":null,""bbox"":[305.975,648.558,551.862,660.901],""chapter"":""10"",""line_id"":""poppler-line:d8483100bd54e4c2c34a"",""observed_text_sha256"":""c4af33f2e4a209ab34ab7a9dc62f980bf766dd39412c49e6764fccfb3e6f4c63"",""pdf_page"":307,""printed_page"":""280""}",1012.10,section
ibc2018:cross-reference:255efb49f12b74ce43571644,Section 1013.4,1013.4,internal_cross_reference,,preserved_resolved_target,resolved,1013.4,provisional,"{""appendix"":null,""bbox"":[338.034,158.693,572.011,176.363],""chapter"":""10"",""line_id"":""poppler-line:913bca196403b6e6242c"",""observed_text_sha256"":""02111a641f5e4c85f5fcb641b3ebb03ffe8d0bc9687be9fb42dee0ebf5ef392f"",""pdf_page"":308,""printed_page"":""281""}",1013.3,section
ibc2018:cross-reference:ad7db049216b1aa89f68df2d,Section 1014,1014,internal_cross_reference,,section_heading_prefix,resolved,1014,provisional,"{""appendix"":null,""bbox"":[72.047,265.339,228.794,277.683],""chapter"":""10"",""line_id"":""poppler-line:5b69b71f083143dc095d"",""observed_text_sha256"":""e0c2a04b6788df69008848b917aa6dabe013b95ed94e8c5deeea0ce7d160d98f"",""pdf_page"":308,""printed_page"":""281""}",1012.10.2,section
ibc2018:cross-reference:328a67355b5c8ece3e775f80,SECTION 1013,1013,internal_cross_reference,,section_heading_prefix,resolved,1013,provisional,"{""appendix"":null,""bbox"":[148.185,293.631,217.308,313.069],""chapter"":""10"",""line_id"":""poppler-line:e6f2f38afae69aea0d41"",""observed_text_sha256"":""5f38bb127dc3f1cf606a7dd813e3742f6fc3bfaecf4aff6c7ead0d473007fb4c"",""pdf_page"":308,""printed_page"":""281""}",1012.10.2,section
ibc2018:cross-reference:be8a4ad65b7a439ddbbdc5c2,Chapter 27,27,internal_cross_reference,,preserved_resolved_target,resolved,27,provisional,"{""appendix"":null,""bbox"":[326.027,304.957,561.303,317.301],""chapter"":""10"",""line_id"":""poppler-line:3ebfd93f4568b85bb4e1"",""observed_text_sha256"":""c5432b41189d90248f0337487bae89da82e102640990c443cc4af577ea08c88e"",""pdf_page"":308,""printed_page"":""281""}",1013.5,chapter
ibc2018:cross-reference:a9560a9352e6f07d2b3f06e9,Sections 1013.6,1013.6,internal_cross_reference,,preserved_resolved_target,resolved,1013.6,provisional,"{""appendix"":null,""bbox"":[326.026,332.07,572.068,344.414],""chapter"":""10"",""line_id"":""poppler-line:b02a76c328c34abbff0d"",""observed_text_sha256"":""45397e16d68e11e0c4f114c7070ca5e9f22cd4b8284c04b5cb0a05c03766cfe3"",""pdf_page"":308,""printed_page"":""281""}",1013.6,section
ibc2018:cross-reference:cd82b07f0556eb1a88cbedb8,Chapter 27,27,internal_cross_reference,,preserved_resolved_target,resolved,27,provisional,"{""appendix"":null,""bbox"":[338.048,660.505,571.955,672.849],""chapter"":""10"",""line_id"":""poppler-line:37d64a362f37840c43ff"",""observed_text_sha256"":""80e2f93c3f88985bab7bdeaf1db8fd8c3126874ddd48b0ba5e0649dda169b331"",""pdf_page"":308,""printed_page"":""281""}",1013.6.3,chapter
ibc2018:cross-reference:587bae67c36555df9b9319a5,Section 1013.1,1013.1,internal_cross_reference,,preserved_resolved_target,resolved,1013.1,provisional,"{""appendix"":null,""bbox"":[60.041,698.43,305.479,710.774],""chapter"":""10"",""line_id"":""poppler-line:3a6fd581806b850eb5b9"",""observed_text_sha256"":""00160a0e9e47ec5d872a3592cce162251706b97b04015f074d86a172c49884df"",""pdf_page"":308,""printed_page"":""281""}",1013.2,section
ibc2018:cross-reference:94ba6992a7c44992dc63dc0d,Section 1013.5,1013.5,internal_cross_reference,,preserved_resolved_target,resolved,1013.5,provisional,"{""appendix"":null,""bbox"":[60.04,731.408,174.588,743.752],""chapter"":""10"",""line_id"":""poppler-line:3f07f0d2f0c76d5b0e1e"",""observed_text_sha256"":""1acf6268ff8af7596c9384450eca743f5da40be61b098ef987cb500c6a3246b0"",""pdf_page"":308,""printed_page"":""281""}",1013.2,section
ibc2018:cross-reference:741ed589507dc1bd654748a2,SECTION 1014,1014,internal_cross_reference,,section_heading_prefix,resolved,1014,provisional,"{""appendix"":null,""bbox"":[128.25,70.345,197.472,89.783],""chapter"":""10"",""line_id"":""poppler-line:2bdbb46a84984c804d8e"",""observed_text_sha256"":""851092adc1a28d8ba0b2858a4ac493ba72aa2cc7d581375a0e2025f4dedf0438"",""pdf_page"":309,""printed_page"":""282""}",1013.2,section
ibc2018:cross-reference:99c1498b1a3510ac6b167f3f,Sections 1014.2 through 1014.9,1014.2,internal_cross_reference,,preserved_resolved_target,resolved,1014.2,provisional,"{""appendix"":null,""bbox"":[40.105,144.53,285.462,156.873],""chapter"":""10"",""line_id"":""poppler-line:a6d0932db5a78cd390dc"",""observed_text_sha256"":""07c03e6abf1a0cbac5a7633c1352284ea97a1bd9c790523290568880fbe90433"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:454b635ca37160b27d489d0e,Sections 1014.2 through 1014.9,1014.9,internal_cross_reference,,preserved_resolved_target,resolved,1014.9,provisional,"{""appendix"":null,""bbox"":[40.105,144.53,285.462,156.873],""chapter"":""10"",""line_id"":""poppler-line:a6d0932db5a78cd390dc"",""observed_text_sha256"":""07c03e6abf1a0cbac5a7633c1352284ea97a1bd9c790523290568880fbe90433"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:7a9f9002f9f193ae19eb25cc,Section 1012.8,1012.8,internal_cross_reference,,preserved_resolved_target,resolved,1012.8,provisional,"{""appendix"":null,""bbox"":[40.105,155.255,285.911,168.066],""chapter"":""10"",""line_id"":""poppler-line:ff3c2b7246c5c788adde"",""observed_text_sha256"":""fa4a11d9a8ebfaa037db5f149380509308cc5ea71c25cbf2b3cc0aeb876611f6"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:5785b5c58eaca345b7970536,Sections 1014.2 through 1014.8,1014.2,internal_cross_reference,,preserved_resolved_target,resolved,1014.2,provisional,"{""appendix"":null,""bbox"":[40.105,166.266,286.017,179.077],""chapter"":""10"",""line_id"":""poppler-line:7939ce81797d6e7ae327"",""observed_text_sha256"":""69f0adcf724055665e29d90839ab73164c015e4e23f274c5931517d43c193554"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:997e30bd329547c3a3584e92,Sections 1014.2 through 1014.8,1014.8,internal_cross_reference,,preserved_resolved_target,resolved,1014.8,provisional,"{""appendix"":null,""bbox"":[40.105,166.266,286.017,179.077],""chapter"":""10"",""line_id"":""poppler-line:7939ce81797d6e7ae327"",""observed_text_sha256"":""69f0adcf724055665e29d90839ab73164c015e4e23f274c5931517d43c193554"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:3bca5abeb65d90cda02e6a3b,Section 1029.16,1029.16,internal_cross_reference,,preserved_resolved_target,resolved,1029.16,provisional,"{""appendix"":null,""bbox"":[40.105,177.167,285.805,189.978],""chapter"":""10"",""line_id"":""poppler-line:4d61fb47fd23b30f527e"",""observed_text_sha256"":""cc051555a544856cc62a4c209d2c36af962b19c6a875e0cdc2d51b6a4cf2a729"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:36c9b203799e1ad9a4114c14,Sections 1014.2 through 1014.8,1014.2,internal_cross_reference,,preserved_resolved_target,resolved,1014.2,provisional,"{""appendix"":null,""bbox"":[40.104,188.575,222.16,200.919],""chapter"":""10"",""line_id"":""poppler-line:42695e81e86acc770f99"",""observed_text_sha256"":""b0986b652bd9b658443deb85721f6601234cd1b434e60cb3f079e00b0af8908d"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:c9195df660bc8eae1fb52532,Sections 1014.2 through 1014.8,1014.8,internal_cross_reference,,preserved_resolved_target,resolved,1014.8,provisional,"{""appendix"":null,""bbox"":[40.104,188.575,222.16,200.919],""chapter"":""10"",""line_id"":""poppler-line:42695e81e86acc770f99"",""observed_text_sha256"":""b0986b652bd9b658443deb85721f6601234cd1b434e60cb3f079e00b0af8908d"",""pdf_page"":309,""printed_page"":""282""}",1011.11,section
ibc2018:cross-reference:5e7b1f61d00b202ae9d09104,Section 1029.16,1029.16,internal_cross_reference,,preserved_resolved_target,resolved,1029.16,provisional,"{""appendix"":null,""bbox"":[76.051,478.57,142.92,490.914],""chapter"":""10"",""line_id"":""poppler-line:e116c7c5b77a575ae96b"",""observed_text_sha256"":""086dd27e90eb99b57a54e2395cd34dd8e3b4702aaa7fce4e8a02c492604695d1"",""pdf_page"":309,""printed_page"":""282""}",1014.2,section
ibc2018:cross-reference:677ca5fbf97bf6e0720ae9aa,Section 1029.16,1029.16,internal_cross_reference,,preserved_resolved_target,resolved,1029.16,provisional,"{""appendix"":null,""bbox"":[341.958,492.53,416.373,504.874],""chapter"":""10"",""line_id"":""poppler-line:564b87f96213a4bf64fa"",""observed_text_sha256"":""eeb63b2bfd74eee0a5bbb86e787f1421f8bf4b55d85095a8dc6cc7132c158a1c"",""pdf_page"":309,""printed_page"":""282""}",1014.4,section
ibc2018:cross-reference:132fb6c7da6beaf1f8f7bdf2,Section 1014.3,1014.3,internal_cross_reference,,preserved_resolved_target,resolved,1014.3,provisional,"{""appendix"":null,""bbox"":[40.14,503.525,286.136,515.869],""chapter"":""10"",""line_id"":""poppler-line:56b5f40042afc7d54012"",""observed_text_sha256"":""0f45c86381702f14d888620841b275a1553e24e0ec04623bc602ec5c8ef60366"",""pdf_page"":309,""printed_page"":""282""}",1014.3,section
ibc2018:cross-reference:516243ddea80dd8d4f41b300,Section 1014.3,1014.3,internal_cross_reference,,preserved_resolved_target,resolved,1014.3,provisional,"{""appendix"":null,""bbox"":[52.09,583.536,286.097,595.88],""chapter"":""10"",""line_id"":""poppler-line:838a867bb94a94143fba"",""observed_text_sha256"":""b2a8531c0f866f766a4a675cc080cdcbeb80a7f273c65d4a689a8717cf37c62d"",""pdf_page"":309,""printed_page"":""282""}",1014.3,section
ibc2018:cross-reference:cd8bb0409070c7d7488c5401,Section 1029.17,1029.17,internal_cross_reference,,preserved_resolved_target,resolved,1029.17,provisional,"{""appendix"":null,""bbox"":[361.997,208.677,482.396,221.02],""chapter"":""10"",""line_id"":""poppler-line:91e03fb7f2de8aeb9394"",""observed_text_sha256"":""cdeabb5a108ef80c6ab45375433da41da54a0d81dff9ce976232a771d17ec1db"",""pdf_page"":310,""printed_page"":""283""}",1014.6,section
ibc2018:cross-reference:d931f064a3c4aa6ede49d364,Section 2407,2407,internal_cross_reference,,section_heading_prefix,resolved,2407,provisional,"{""appendix"":null,""bbox"":[338.038,244.698,571.584,257.042],""chapter"":""10"",""line_id"":""poppler-line:091194b702e43812f65d"",""observed_text_sha256"":""5ccbc9bbc00f3ab93c816227b1dd1e3a4b1eadf44846243482cea69c4d2dced9"",""pdf_page"":310,""printed_page"":""283""}",1015.2.1,section
ibc2018:cross-reference:312f091e1ab839070d1bcc46,SECTION 1015,1015,internal_cross_reference,,section_heading_prefix,resolved,1015,provisional,"{""appendix"":null,""bbox"":[148.136,477.335,217.258,496.773],""chapter"":""10"",""line_id"":""poppler-line:a17cf36c24027b0d36ed"",""observed_text_sha256"":""6b256a7e9375890ee2a39e2d1d477c14b98bbb42015ba1455b32bb17ed0ea349"",""pdf_page"":310,""printed_page"":""283""}",1014.9,section
ibc2018:cross-reference:ebaf12de1b52b08191da10a8,Sections 1015.2 through 1015.7,1015.2,internal_cross_reference,,preserved_resolved_target,resolved,1015.2,provisional,"{""appendix"":null,""bbox"":[59.992,518.542,305.535,530.885],""chapter"":""10"",""line_id"":""poppler-line:02aecb94be16b9432153"",""observed_text_sha256"":""b91d8ce8a9550a4e30077bb212ce5102fa011e0cb5ce49053bbba7b2a2fccb16"",""pdf_page"":310,""printed_page"":""283""}",1015.1,section
ibc2018:cross-reference:322c4d2f5ca87af813f41feb,Sections 1015.2 through 1015.7,1015.7,internal_cross_reference,,preserved_resolved_target,resolved,1015.7,provisional,"{""appendix"":null,""bbox"":[59.992,518.542,305.535,530.885],""chapter"":""10"",""line_id"":""poppler-line:02aecb94be16b9432153"",""observed_text_sha256"":""b91d8ce8a9550a4e30077bb212ce5102fa011e0cb5ce49053bbba7b2a2fccb16"",""pdf_page"":310,""printed_page"":""283""}",1015.1,section
ibc2018:cross-reference:a6dcae1c4723e1aeb1dd038a,Section 1015.8,1015.8,internal_cross_reference,,preserved_resolved_target,resolved,1015.8,provisional,"{""appendix"":null,""bbox"":[59.992,540.454,287.973,552.797],""chapter"":""10"",""line_id"":""poppler-line:a5fda94ac11eaebdd13d"",""observed_text_sha256"":""70770b58e57bed59f3c8388b7c8427adcdc4ba7a23a5e80f338341d575d1aee4"",""pdf_page"":310,""printed_page"":""283""}",1015.1,section
ibc2018:cross-reference:be430b81b6eccfe8f94572a8,Section 1607.8,1607.8,internal_cross_reference,,preserved_resolved_target,resolved,1607.8,provisional,"{""appendix"":null,""bbox"":[59.991,631.531,121.92,643.875],""chapter"":""10"",""line_id"":""poppler-line:df286de848f2d6da9b50"",""observed_text_sha256"":""52f8f725f3d41ecfd1d6539e99cb2f4ba0c8ac7e6a8c46f301e97863fb486b6a"",""pdf_page"":310,""printed_page"":""283""}",1015.2,section
ibc2018:cross-reference:d1a531468fc0b2d471025d3f,Section 1029.17,1029.17,internal_cross_reference,,preserved_resolved_target,resolved,1029.17,provisional,"{""appendix"":null,""bbox"":[362.0,634.574,536.086,646.918],""chapter"":""10"",""line_id"":""poppler-line:45a1ce3391e99bbc96cc"",""observed_text_sha256"":""b8f4b5e7995587c33c65f2a20f1ad0811792122df42489bf07b44f562370cc86"",""pdf_page"":310,""printed_page"":""283""}",1015.3,section
ibc2018:cross-reference:411a5c3a1369802dd68c0a90,Section 1029.17,1029.17,internal_cross_reference,,preserved_resolved_target,resolved,1029.17,provisional,"{""appendix"":null,""bbox"":[76.101,404.551,285.89,416.895],""chapter"":""10"",""line_id"":""poppler-line:b1098c49c0920b4bdbef"",""observed_text_sha256"":""c89bffa9357ad86b191c65d46f6c99b9beb26dd0bfec34449b7275ef49a66980"",""pdf_page"":311,""printed_page"":""284""}",1015.4,section
ibc2018:cross-reference:611304397281672d3a5b3229,Section 1015.8,1015.8,internal_cross_reference,,preserved_resolved_target,resolved,1015.8,provisional,"{""appendix"":null,""bbox"":[329.967,431.752,542.806,444.096],""chapter"":""10"",""line_id"":""poppler-line:e1cfea234f4a8fd4bd59"",""observed_text_sha256"":""576f9c6a2870a295de52cd802986865eb19947dece50d428c65f320be9f5fd5a"",""pdf_page"":311,""printed_page"":""284""}",1015.8,section
ibc2018:cross-reference:e310a99d21e39f1c59642074,SECTION 1016,1016,internal_cross_reference,,section_heading_prefix,resolved,1016,provisional,"{""appendix"":null,""bbox"":[394.318,541.162,463.314,560.6],""chapter"":""10"",""line_id"":""poppler-line:757e27383c23e22a79b9"",""observed_text_sha256"":""c4884ca084d54314d9ba37ecdbc469a88f962bee64c732e43ca43fda3380b663"",""pdf_page"":311,""printed_page"":""284""}",1015.8.1,section
ibc2018:cross-reference:892b8ba526d91f55f9840d58,Sections 1003 through 1015,1003,internal_cross_reference,,section_heading_prefix,resolved,1003,provisional,"{""appendix"":null,""bbox"":[305.951,583.355,551.813,596.165],""chapter"":""10"",""line_id"":""poppler-line:ea3d4b5156af8cdc9b6e"",""observed_text_sha256"":""392d0d1ed94590a5ca67c5f6d96a2b9b9dc5545ae87602412c4df316c86e3927"",""pdf_page"":311,""printed_page"":""284""}",1016.1,section
ibc2018:cross-reference:7c6c08dd5d8f85bc0b2cad76,Sections 1003 through 1015,1015,internal_cross_reference,,section_heading_prefix,resolved,1015,provisional,"{""appendix"":null,""bbox"":[305.951,583.355,551.813,596.165],""chapter"":""10"",""line_id"":""poppler-line:ea3d4b5156af8cdc9b6e"",""observed_text_sha256"":""392d0d1ed94590a5ca67c5f6d96a2b9b9dc5545ae87602412c4df316c86e3927"",""pdf_page"":311,""printed_page"":""284""}",1016.1,section
ibc2018:cross-reference:922356bab5fe47d3eca012ee,Sections 1016 through 1021,1016,internal_cross_reference,,section_heading_prefix,resolved,1016,provisional,"{""appendix"":null,""bbox"":[305.952,594.707,546.86,607.051],""chapter"":""10"",""line_id"":""poppler-line:51dfdd388837c4e4a48b"",""observed_text_sha256"":""bb8237245f831cc382d9098c503b8f6eb4dc99ea4612088e53d5823fc16657ee"",""pdf_page"":311,""printed_page"":""284""}",1016.1,section
ibc2018:cross-reference:df480638f93bd3af53f00c0a,Sections 1016 through 1021,1021,internal_cross_reference,,section_heading_prefix,resolved,1021,provisional,"{""appendix"":null,""bbox"":[305.952,594.707,546.86,607.051],""chapter"":""10"",""line_id"":""poppler-line:51dfdd388837c4e4a48b"",""observed_text_sha256"":""bb8237245f831cc382d9098c503b8f6eb4dc99ea4612088e53d5823fc16657ee"",""pdf_page"":311,""printed_page"":""284""}",1016.1,section
ibc2018:cross-reference:09d5bf6bf93719a3c9a473c1,Section 3006,3006,internal_cross_reference,,section_heading_prefix,resolved,3006,provisional,"{""appendix"":null,""bbox"":[329.965,669.351,551.798,681.695],""chapter"":""10"",""line_id"":""poppler-line:a8fb7adf0183cbdd7894"",""observed_text_sha256"":""1540e6a465209ab1e85ac230414ddb7d88554f57f48880867ac47129429c8159"",""pdf_page"":311,""printed_page"":""284""}",1016.2,section
ibc2018:cross-reference:8d89028edbfc90cf072313dd,SECTION 1017,1017,internal_cross_reference,,section_heading_prefix,resolved,1017,provisional,"{""appendix"":null,""bbox"":[414.242,70.29,483.484,89.728],""chapter"":""10"",""line_id"":""poppler-line:a1f92435db207d720c40"",""observed_text_sha256"":""91a2e2238356b9e2f4c17e47aa0c44ed6be2eae402843c5dc001ffbdef6b733f"",""pdf_page"":312,""printed_page"":""285""}",1016.2,section
ibc2018:cross-reference:b99d5f8b53bd13c6350578fa,Table 1017.2,1017.2,internal_cross_reference,,preserved_resolved_target,resolved,1017.2,provisional,"{""appendix"":null,""bbox"":[325.985,147.518,488.563,159.862],""chapter"":""10"",""line_id"":""poppler-line:0cd85bf9b97149a8b431"",""observed_text_sha256"":""e264d5dcb98774336692e720bca958c79359ae36cfa30dfd233e6ec90f8ee9ac"",""pdf_page"":312,""printed_page"":""285""}",1017.2,table
ibc2018:cross-reference:32a7c5dc26977fa9d28539c0,Table 1017.2,1017.2,internal_cross_reference,,preserved_resolved_target,resolved,1017.2,provisional,"{""appendix"":null,""bbox"":[337.991,172.639,571.711,184.983],""chapter"":""10"",""line_id"":""poppler-line:ea70428c97ac49e34a82"",""observed_text_sha256"":""c2a84f1bda70c04bedb6cbee1ec7437fd4cc2ecd161d4e452667b580a1e874e7"",""pdf_page"":312,""printed_page"":""285""}",1017.2.1,table
ibc2018:cross-reference:36c1aa4c68f8f1b688799191,Section 1021,1021,internal_cross_reference,,section_heading_prefix,resolved,1021,provisional,"{""appendix"":null,""bbox"":[337.992,216.518,571.962,228.862],""chapter"":""10"",""line_id"":""poppler-line:3b761ad6df9f5d4f100a"",""observed_text_sha256"":""6b499450ca54f05a33256be693d58e01cddd92934419ec72f853cfca36b75b86"",""pdf_page"":312,""printed_page"":""285""}",1017.2.1,section
ibc2018:cross-reference:374127c6a85765e5e195c48b,Section 402.8,402.8,internal_cross_reference,,preserved_resolved_target,resolved,402.8,provisional,"{""appendix"":null,""bbox"":[340.777,472.898,502.2,482.714],""chapter"":""10"",""line_id"":""poppler-line:9cefb663ae2be2f6ea39"",""observed_text_sha256"":""df16a504b44f77488409c10686c47bac669a44b443640ec97020a61fb9d1c0af"",""pdf_page"":312,""printed_page"":""285""}",1017.2.1,section
ibc2018:cross-reference:0c92d36e904c0b1956894036,Section 404.9,404.9,internal_cross_reference,,preserved_resolved_target,resolved,404.9,provisional,"{""appendix"":null,""bbox"":[340.777,482.911,553.624,492.727],""chapter"":""10"",""line_id"":""poppler-line:a32101cbf99ee0403967"",""observed_text_sha256"":""a3b91e7b88752b93016e2710acd87798fc31c69d8a55d13b2c34eee5e45d83bd"",""pdf_page"":312,""printed_page"":""285""}",1017.2.1,section
ibc2018:cross-reference:ab9195ab05aba90168d22bb9,Section 407.4,407.4,internal_cross_reference,,preserved_resolved_target,resolved,407.4,provisional,"{""appendix"":null,""bbox"":[340.777,492.868,516.597,502.683],""chapter"":""10"",""line_id"":""poppler-line:37833bf1ea8aaee9d735"",""observed_text_sha256"":""882efbe36ddbe33f2f085e6eefd3668b6cb1c20dc34784d0d295dec4c6cee4b0"",""pdf_page"":312,""printed_page"":""285""}",1017.2.1,section
ibc2018:cross-reference:f4a4e08622dec49e514230e8,Sections 408.6,408.6,internal_cross_reference,,preserved_resolved_target,resolved,408.6,provisional,"{""appendix"":null,""bbox"":[340.777,502.937,568.302,512.753],""chapter"":""10"",""line_id"":""poppler-line:8b18975657431303e0e1"",""observed_text_sha256"":""a3751f05833605dd5a5d743297cb063585be45363d4ea6710ec839d9c25a2196"",""pdf_page"":312,""printed_page"":""285""}",1017.2.1,section
