applicability_conditions,exception_number,external_references,extraction_confidence,id,internal_references,marker_anchor,nested_exception_anchors,nested_exception_numbers,nested_structure,parent_locator,record_type,related_figures,related_tables,review_state,source_anchor
uninterpreted,,[],0.9,ibc2018:exception:6016bda4da8fe71b9ab01b1c,"[""ibc2018:cross-reference:74da27a76168d16208905437""]","{""appendix"":null,""bbox"":[52.057,713.52,285.614,730.021],""chapter"":""17"",""line_id"":""poppler-line:4ec90b7b29339e80b51c"",""observed_text_sha256"":""e8335973c04ae85b442afcce2695df614feab5f7c0d91535c38371ad9c8e899e"",""pdf_page"":447,""printed_page"":""420""}",[],[],single,1705.6,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[52.057,713.52,285.614,730.021],""chapter"":""17"",""line_id"":""poppler-line:4ec90b7b29339e80b51c"",""observed_text_sha256"":""e8335973c04ae85b442afcce2695df614feab5f7c0d91535c38371ad9c8e899e"",""pdf_page"":447,""printed_page"":""420""}"
uninterpreted,,[],0.9,ibc2018:exception:5deb976f7bcd1e9cd7da5b92,[],"{""appendix"":null,""bbox"":[63.946,152.368,286.055,170.038],""chapter"":""17"",""line_id"":""poppler-line:60a5289d2b53c983164f"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":449,""printed_page"":""422""}",[],[],single,1705.11.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[63.946,152.368,286.055,170.038],""chapter"":""17"",""line_id"":""poppler-line:60a5289d2b53c983164f"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":449,""printed_page"":""422""}"
uninterpreted,,[],0.9,ibc2018:exception:f4933636aa7a7c40e72dc379,[],"{""appendix"":null,""bbox"":[63.947,313.885,286.056,331.555],""chapter"":""17"",""line_id"":""poppler-line:d61214a2b71297a5f5e1"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":449,""printed_page"":""422""}","[{""appendix"":null,""bbox"":[76.009,376.541,269.855,388.885],""chapter"":""17"",""line_id"":""poppler-line:418d7f465b71d76f2cc1"",""observed_text_sha256"":""b8f42cfac1144c976076687d0537061982d954cf97b9a37e701d3b9f54e138ba"",""pdf_page"":449,""printed_page"":""422""},{""appendix"":null,""bbox"":[76.009,391.315,285.796,403.658],""chapter"":""17"",""line_id"":""poppler-line:7c8b7f1cbc9958d5557e"",""observed_text_sha256"":""07d9c77fe3968ae09e57785114a37a7c73a0fbefeac09a5aa697b36af806bf06"",""pdf_page"":449,""printed_page"":""422""}]","[""1"",""2""]",numbered,1705.11.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[63.947,313.885,286.056,331.555],""chapter"":""17"",""line_id"":""poppler-line:d61214a2b71297a5f5e1"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":449,""printed_page"":""422""}"
uninterpreted,,[],0.9,ibc2018:exception:8435a0fa10773f595c454f48,[],"{""appendix"":null,""bbox"":[341.954,339.391,391.309,357.062],""chapter"":""17"",""line_id"":""poppler-line:e9c31e21b2784931bc6f"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":449,""printed_page"":""422""}","[{""appendix"":null,""bbox"":[354.072,357.219,552.075,370.029],""chapter"":""17"",""line_id"":""poppler-line:7c1fc306d2153c497820"",""observed_text_sha256"":""455b8abadfece314bb22f99188d03565d7c4a7c5645df4ecfba146a1492a831e"",""pdf_page"":449,""printed_page"":""422""},{""appendix"":null,""bbox"":[354.073,459.419,551.691,472.229],""chapter"":""17"",""line_id"":""poppler-line:c93f59625ea914f9cd45"",""observed_text_sha256"":""0cd5f82418cf29bb5df5e42953e50741632a100074dbcb4072632b600036c359"",""pdf_page"":449,""printed_page"":""422""}]","[""1"",""2""]",numbered,1705.12.1.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[341.954,339.391,391.309,357.062],""chapter"":""17"",""line_id"":""poppler-line:e9c31e21b2784931bc6f"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":449,""printed_page"":""422""}"
uninterpreted,,[],0.9,ibc2018:exception:5a03f416bef6e12199753826,[],"{""appendix"":null,""bbox"":[52.051,582.139,285.647,599.809],""chapter"":""17"",""line_id"":""poppler-line:db3ced3846fa6ec96535"",""observed_text_sha256"":""ebd62b73de2f7710e3dbf1ed866b384f338d5a05dd5b6c63364eb2cee4c3507d"",""pdf_page"":449,""printed_page"":""422""}",[],[],single,1705.12,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[52.051,582.139,285.647,599.809],""chapter"":""17"",""line_id"":""poppler-line:db3ced3846fa6ec96535"",""observed_text_sha256"":""ebd62b73de2f7710e3dbf1ed866b384f338d5a05dd5b6c63364eb2cee4c3507d"",""pdf_page"":449,""printed_page"":""422""}"
uninterpreted,,[],0.9,ibc2018:exception:ccb99ef796a17f32c8f64214,[],"{""appendix"":null,""bbox"":[341.955,616.277,391.309,633.948],""chapter"":""17"",""line_id"":""poppler-line:e91ef1f8ea1842f725e7"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":449,""printed_page"":""422""}","[{""appendix"":null,""bbox"":[354.073,633.994,552.075,646.805],""chapter"":""17"",""line_id"":""poppler-line:81537cbbd328686b1269"",""observed_text_sha256"":""455b8abadfece314bb22f99188d03565d7c4a7c5645df4ecfba146a1492a831e"",""pdf_page"":449,""printed_page"":""422""},{""appendix"":null,""bbox"":[354.072,703.215,551.69,716.026],""chapter"":""17"",""line_id"":""poppler-line:3831e4a38c3c8f64a077"",""observed_text_sha256"":""0cd5f82418cf29bb5df5e42953e50741632a100074dbcb4072632b600036c359"",""pdf_page"":449,""printed_page"":""422""}]","[""1"",""2""]",numbered,1705.12.1.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[341.955,616.277,391.309,633.948],""chapter"":""17"",""line_id"":""poppler-line:e91ef1f8ea1842f725e7"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":449,""printed_page"":""422""}"
uninterpreted,,[],0.9,ibc2018:exception:08a52ed47764b7790f3ccd04,[],"{""appendix"":null,""bbox"":[349.86,96.591,571.934,114.262],""chapter"":""17"",""line_id"":""poppler-line:14645085d6541eb9bcdd"",""observed_text_sha256"":""4e3532b90009c83bfff39f6c54f707c55dce214d7fcda4080736eaa70e86120e"",""pdf_page"":450,""printed_page"":""423""}","[{""appendix"":null,""bbox"":[361.977,125.439,571.548,137.783],""chapter"":""17"",""line_id"":""poppler-line:461936de545049a92e69"",""observed_text_sha256"":""6ffb94c6b5607ea8f5555549023b5463cf356b6ad1802871f42542c11ae0638a"",""pdf_page"":450,""printed_page"":""423""},{""appendix"":null,""bbox"":[361.977,172.472,572.017,184.816],""chapter"":""17"",""line_id"":""poppler-line:6b8e2e23298468bbc98d"",""observed_text_sha256"":""29da2aa796c6884b27f7c7bec58df1efa7b969f827215e63c4620c40a387f30f"",""pdf_page"":450,""printed_page"":""423""},{""appendix"":null,""bbox"":[362.091,197.583,571.415,209.927],""chapter"":""17"",""line_id"":""poppler-line:c1c4b5c462bb15ddebfb"",""observed_text_sha256"":""2703c58f1c153f5105b9a0f89721222d8baa5e616eb92957e7c423411249c609"",""pdf_page"":450,""printed_page"":""423""}]","[""1"",""2"",""3""]",numbered,1705.12.1.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[349.86,96.591,571.934,114.262],""chapter"":""17"",""line_id"":""poppler-line:14645085d6541eb9bcdd"",""observed_text_sha256"":""4e3532b90009c83bfff39f6c54f707c55dce214d7fcda4080736eaa70e86120e"",""pdf_page"":450,""printed_page"":""423""}"
uninterpreted,,[],0.9,ibc2018:exception:ba814980af48f2cd8b40f08c,[],"{""appendix"":null,""bbox"":[83.928,270.724,305.927,288.395],""chapter"":""17"",""line_id"":""poppler-line:4d32b2dce755f74ddd6d"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":450,""printed_page"":""423""}",[],[],single,1705.12.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[83.928,270.724,305.927,288.395],""chapter"":""17"",""line_id"":""poppler-line:4d32b2dce755f74ddd6d"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":450,""printed_page"":""423""}"
uninterpreted,,[],0.9,ibc2018:exception:35eceeb7f2bdadca3cbda770,[],"{""appendix"":null,""bbox"":[83.875,458.58,305.929,476.25],""chapter"":""17"",""line_id"":""poppler-line:7fca81faac0fc54df869"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":450,""printed_page"":""423""}","[{""appendix"":null,""bbox"":[95.993,531.472,289.784,543.816],""chapter"":""17"",""line_id"":""poppler-line:9bfae5e9055f2a71b8a6"",""observed_text_sha256"":""b8f42cfac1144c976076687d0537061982d954cf97b9a37e701d3b9f54e138ba"",""pdf_page"":450,""printed_page"":""423""},{""appendix"":null,""bbox"":[95.993,545.527,305.724,557.871],""chapter"":""17"",""line_id"":""poppler-line:1af9351a6bdb819d0302"",""observed_text_sha256"":""07d9c77fe3968ae09e57785114a37a7c73a0fbefeac09a5aa697b36af806bf06"",""pdf_page"":450,""printed_page"":""423""}]","[""1"",""2""]",numbered,1705.12.3,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[83.875,458.58,305.929,476.25],""chapter"":""17"",""line_id"":""poppler-line:7fca81faac0fc54df869"",""observed_text_sha256"":""e2a0e005539c490821d845d19a9bb6a34d4cb2c97026613be75256a3b2b6b685"",""pdf_page"":450,""printed_page"":""423""}"
uninterpreted,,[],0.9,ibc2018:exception:166a007e39ab7bd4cd60cda2,[],"{""appendix"":null,""bbox"":[76.068,397.603,125.423,415.274],""chapter"":""17"",""line_id"":""poppler-line:88f45cfde325cc904589"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":451,""printed_page"":""424""}","[{""appendix"":null,""bbox"":[88.075,415.209,286.078,428.02],""chapter"":""17"",""line_id"":""poppler-line:39c3eade37e89a59d901"",""observed_text_sha256"":""455b8abadfece314bb22f99188d03565d7c4a7c5645df4ecfba146a1492a831e"",""pdf_page"":451,""printed_page"":""424""},{""appendix"":null,""bbox"":[88.075,517.188,285.692,529.999],""chapter"":""17"",""line_id"":""poppler-line:1c62bb0c6b48462d3743"",""observed_text_sha256"":""0cd5f82418cf29bb5df5e42953e50741632a100074dbcb4072632b600036c359"",""pdf_page"":451,""printed_page"":""424""}]","[""1"",""2""]",numbered,1705.13.1.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[76.068,397.603,125.423,415.274],""chapter"":""17"",""line_id"":""poppler-line:88f45cfde325cc904589"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":451,""printed_page"":""424""}"
uninterpreted,,[],0.9,ibc2018:exception:2c70d24d14a6f649d7406fb8,[],"{""appendix"":null,""bbox"":[76.068,673.549,125.368,691.219],""chapter"":""17"",""line_id"":""poppler-line:6f996471c970be13e3e0"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":451,""printed_page"":""424""}","[{""appendix"":null,""bbox"":[88.076,691.155,286.078,703.966],""chapter"":""17"",""line_id"":""poppler-line:54aa95c4f3531864505c"",""observed_text_sha256"":""455b8abadfece314bb22f99188d03565d7c4a7c5645df4ecfba146a1492a831e"",""pdf_page"":451,""printed_page"":""424""}]","[""1""]",numbered,1705.13.1.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[76.068,673.549,125.368,691.219],""chapter"":""17"",""line_id"":""poppler-line:6f996471c970be13e3e0"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":451,""printed_page"":""424""}"
uninterpreted,,[],0.9,ibc2018:exception:1d2a7873228af6ef27147fea,[],"{""appendix"":null,""bbox"":[52.11,312.667,101.354,330.338],""chapter"":""17"",""line_id"":""poppler-line:3fd624228d695a3feb2c"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":453,""printed_page"":""426""}","[{""appendix"":null,""bbox"":[63.951,330.495,285.372,343.305],""chapter"":""17"",""line_id"":""poppler-line:f7187989b58de7c8ac83"",""observed_text_sha256"":""afef930091a2966f49e29554a4cd475d75ca499f84d904973101a9586c605c7b"",""pdf_page"":453,""printed_page"":""426""},{""appendix"":null,""bbox"":[63.952,366.848,285.373,379.659],""chapter"":""17"",""line_id"":""poppler-line:9e97424558b4ceda8b9f"",""observed_text_sha256"":""8e4118bb6c0c10c58d466a7726ffed741d3f9592679dbc45b5828865b02f4359"",""pdf_page"":453,""printed_page"":""426""}]","[""1"",""2""]",numbered,1705.16,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[52.11,312.667,101.354,330.338],""chapter"":""17"",""line_id"":""poppler-line:3fd624228d695a3feb2c"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":453,""printed_page"":""426""}"
uninterpreted,,[],0.9,ibc2018:exception:b8c95866ea842aaa61b6d65e,[],"{""appendix"":null,""bbox"":[338.001,695.6,571.638,711.944],""chapter"":""17"",""line_id"":""poppler-line:716de73c36cd9f23d77d"",""observed_text_sha256"":""6324664dd64afe269e96dce7c4575511c0c96c3c847008e03692c92bedd3ebc1"",""pdf_page"":454,""printed_page"":""427""}",[],[],single,1709.5,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[338.001,695.6,571.638,711.944],""chapter"":""17"",""line_id"":""poppler-line:716de73c36cd9f23d77d"",""observed_text_sha256"":""6324664dd64afe269e96dce7c4575511c0c96c3c847008e03692c92bedd3ebc1"",""pdf_page"":454,""printed_page"":""427""}"
uninterpreted,,[],0.9,ibc2018:exception:96cc8f3b588a0641144c9253,[],"{""appendix"":null,""bbox"":[72.01,603.702,305.629,621.372],""chapter"":""18"",""line_id"":""poppler-line:12399d6d2dbf700ca6b5"",""observed_text_sha256"":""a2a8e1d5f7f49c0f2fc20980e75af381da4612206957d7181a3fd99a79c6ef84"",""pdf_page"":456,""printed_page"":""429""}",[],[],single,1803.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[72.01,603.702,305.629,621.372],""chapter"":""18"",""line_id"":""poppler-line:12399d6d2dbf700ca6b5"",""observed_text_sha256"":""a2a8e1d5f7f49c0f2fc20980e75af381da4612206957d7181a3fd99a79c6ef84"",""pdf_page"":456,""printed_page"":""429""}"
uninterpreted,,[],0.9,ibc2018:exception:5b3bfba09e575aadba02b9ac,[],"{""appendix"":null,""bbox"":[63.947,141.965,285.65,159.636],""chapter"":""18"",""line_id"":""poppler-line:c48a1bbfc35cef9826a9"",""observed_text_sha256"":""bdb6167bd580eb3bd92a68f2ddfe406b2d941fedca0dfb27d4d77cda9892e40f"",""pdf_page"":457,""printed_page"":""430""}",[],[],single,1803.5.4,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[63.947,141.965,285.65,159.636],""chapter"":""18"",""line_id"":""poppler-line:c48a1bbfc35cef9826a9"",""observed_text_sha256"":""bdb6167bd580eb3bd92a68f2ddfe406b2d941fedca0dfb27d4d77cda9892e40f"",""pdf_page"":457,""printed_page"":""430""}"
uninterpreted,,[],0.9,ibc2018:exception:64a78244e939d6da1ffa12c5,[],"{""appendix"":null,""bbox"":[338.032,465.747,510.025,481.183],""chapter"":""18"",""line_id"":""poppler-line:73e55c9926a40feff998"",""observed_text_sha256"":""ef694a989a0e6bbb03aaf45cc70cecb569555d31495289929a5ccd31f25f6fc0"",""pdf_page"":458,""printed_page"":""431""}",[],[],single,1804.3,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[338.032,465.747,510.025,481.183],""chapter"":""18"",""line_id"":""poppler-line:73e55c9926a40feff998"",""observed_text_sha256"":""ef694a989a0e6bbb03aaf45cc70cecb569555d31495289929a5ccd31f25f6fc0"",""pdf_page"":458,""printed_page"":""431""}"
uninterpreted,,[],0.9,ibc2018:exception:6de07ddd0af9e14983c685ed,[],"{""appendix"":null,""bbox"":[338.034,630.694,387.334,646.13],""chapter"":""18"",""line_id"":""poppler-line:818afc26c2136b90bd0d"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":458,""printed_page"":""431""}","[{""appendix"":null,""bbox"":[349.875,649.277,571.792,661.621],""chapter"":""18"",""line_id"":""poppler-line:8db60e27dc077443e9e6"",""observed_text_sha256"":""ab92074fd827558996cb75f8729f49f74473ddcc431d6542ad8e6560c50fef30"",""pdf_page"":458,""printed_page"":""431""},{""appendix"":null,""bbox"":[349.876,698.579,571.978,710.922],""chapter"":""18"",""line_id"":""poppler-line:9ad2ceb09062154d0f86"",""observed_text_sha256"":""425739213e856e1042b2df8405b4292d79b4f4dc2f0bd779d6bd005181ead79f"",""pdf_page"":458,""printed_page"":""431""}]","[""1"",""2""]",numbered,1804.4,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[338.034,630.694,387.334,646.13],""chapter"":""18"",""line_id"":""poppler-line:818afc26c2136b90bd0d"",""observed_text_sha256"":""62d9955a550cf7cc88e2b2f7449afb582b94801a3b1a33492bb3f52d5be9cb49"",""pdf_page"":458,""printed_page"":""431""}"
uninterpreted,,[],0.9,ibc2018:exception:2b8b50c27cf43289e2e9cdf6,[],"{""appendix"":null,""bbox"":[341.996,355.661,551.747,373.332],""chapter"":""18"",""line_id"":""poppler-line:894f7d22cec679555873"",""observed_text_sha256"":""bfa55d7a4c28ca98dba1003fe8405b5a5a64ed33592cafe7c2fb37272d48741c"",""pdf_page"":459,""printed_page"":""432""}",[],[],single,1805.1.2.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[341.996,355.661,551.747,373.332],""chapter"":""18"",""line_id"":""poppler-line:894f7d22cec679555873"",""observed_text_sha256"":""bfa55d7a4c28ca98dba1003fe8405b5a5a64ed33592cafe7c2fb37272d48741c"",""pdf_page"":459,""printed_page"":""432""}"
uninterpreted,,[],0.9,ibc2018:exception:b9171d036e6f69567bd4dfeb,[],"{""appendix"":null,""bbox"":[52.052,411.658,285.748,429.328],""chapter"":""18"",""line_id"":""poppler-line:853500623750df36e2f7"",""observed_text_sha256"":""e77162bc4133ddf1747d296b4a5b2b50d6b8708787bfc31c97770a7ca96d73ea"",""pdf_page"":459,""printed_page"":""432""}",[],[],single,1804.6,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[52.052,411.658,285.748,429.328],""chapter"":""18"",""line_id"":""poppler-line:853500623750df36e2f7"",""observed_text_sha256"":""e77162bc4133ddf1747d296b4a5b2b50d6b8708787bfc31c97770a7ca96d73ea"",""pdf_page"":459,""printed_page"":""432""}"
uninterpreted,,[],0.9,ibc2018:exception:00f3f1982d89ef942c52ec55,[],"{""appendix"":null,""bbox"":[96.011,279.513,305.888,296.014],""chapter"":""18"",""line_id"":""poppler-line:9fac04d79a4613ccb852"",""observed_text_sha256"":""1d2e5e70d3474aec5d833bbc0264d82594a7dde30c434d4af48cd9baa11b94a4"",""pdf_page"":460,""printed_page"":""433""}",[],[],single,1805.2.2.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[96.011,279.513,305.888,296.014],""chapter"":""18"",""line_id"":""poppler-line:9fac04d79a4613ccb852"",""observed_text_sha256"":""1d2e5e70d3474aec5d833bbc0264d82594a7dde30c434d4af48cd9baa11b94a4"",""pdf_page"":460,""printed_page"":""433""}"
uninterpreted,,[],0.9,ibc2018:exception:f44c6df81fbb2ae52beb82b7,[],"{""appendix"":null,""bbox"":[349.875,293.401,572.061,309.902],""chapter"":""18"",""line_id"":""poppler-line:7b5fe2fa01f3e65cb724"",""observed_text_sha256"":""d11e54ff79f707dd2db9c0199954064a444658dbfd58bdb70fce0600184830df"",""pdf_page"":460,""printed_page"":""433""}",[],[],single,1805.4.1,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[349.875,293.401,572.061,309.902],""chapter"":""18"",""line_id"":""poppler-line:7b5fe2fa01f3e65cb724"",""observed_text_sha256"":""d11e54ff79f707dd2db9c0199954064a444658dbfd58bdb70fce0600184830df"",""pdf_page"":460,""printed_page"":""433""}"
uninterpreted,,[],0.9,ibc2018:exception:49b82cdcde394eab5b54e1c1,[],"{""appendix"":null,""bbox"":[349.876,588.27,572.007,604.771],""chapter"":""18"",""line_id"":""poppler-line:26f133f76926e9d092b3"",""observed_text_sha256"":""d11e54ff79f707dd2db9c0199954064a444658dbfd58bdb70fce0600184830df"",""pdf_page"":460,""printed_page"":""433""}",[],[],single,1805.4.3,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[349.876,588.27,572.007,604.771],""chapter"":""18"",""line_id"":""poppler-line:26f133f76926e9d092b3"",""observed_text_sha256"":""d11e54ff79f707dd2db9c0199954064a444658dbfd58bdb70fce0600184830df"",""pdf_page"":460,""printed_page"":""433""}"
uninterpreted,,[],0.9,ibc2018:exception:d15fed8408a62d68172c2e16,[],"{""appendix"":null,""bbox"":[52.057,245.604,285.721,263.274],""chapter"":""18"",""line_id"":""poppler-line:110bb7a424b6cb3dca1c"",""observed_text_sha256"":""954071651ec14f2de7bc444565d032db8608d61edba387498ed216d667f9c4f1"",""pdf_page"":461,""printed_page"":""434""}",[],[],single,1806.2,exception_block,[],[],provisional,"{""appendix"":null,""bbox"":[52.057,245.604,285.721,263.274],""chapter"":""18"",""line_id"":""poppler-line:110bb7a424b6cb3dca1c"",""observed_text_sha256"":""954071651ec14f2de7bc444565d032db8608d61edba387498ed216d667f9c4f1"",""pdf_page"":461,""printed_page"":""434""}"
